loan_id,customer_id,customer_name,product_code,product_name,province,branch_id,origination_date,maturity_date,original_amount,current_balance,interest_rate,risk_grade,credit_score,property_value,ltv_ratio,approval_officer
LN-0001159,CUST-002188,DONNA AHMED,MTG-VAR,Variable Rate Mortgage,ON,BR-015,2021-09-13,2046-05-05,146529.0,113492.38,6.4128,BB,643,164077.36,69.17,A. Sharma
LN-0001160,CUST-002749,Joseph Lopez,PL-UNSEC,Unsecured Personal Loan,ON,BR-008,2024-08-07,2028-07-17,12917.23,9111.43,11.448,BBB,730,0,0,F. Kim
LN-0001161,CUST-001451,Sandra Martinez,HELOC,Home Equity Line of Credit,BC,BR-012,2023-05-03,2033-03-11,281078.16,203948.22,7.4866,CCC,537,472984.06,43.12,J. Taylor
LN-0001162,CUST-003124,Wei Martinez,MTG-FIX,Fixed Rate Mortgage,AB,BR-015,2022-06-08,2047-01-28,455631.9,351141.5,6.1295,AAA,850,670120.33,52.4,J. Taylor
LN-0001163,CUST-000432,Sarah Patel,MTG-FIX,Fixed Rate Mortgage,MB,BR-018,2022-02-05,2046-09-27,195696.21,166251.08,5.2359,A,769,234430.39,70.92,G. Brown
LN-0001164,CUST-001803,Carlos Davis,AUTO,Auto Loan,ON,BR-004,2020-04-21,2026-03-21,29564.83,0,6.6086,B,596,0,0,F. Kim
LN-0001165,CUST-003659,Jennifer Das,STUDENT,Student Loan,AB,BR-018,2020-05-14,2030-03-23,32262.53,13738.16,5.8579,AAA,836,0,0,B. Chen
LN-0001166,CUST-004081,PATRICIA BROWN,MTG-VAR,Variable Rate Mortgage,ON,BR-016,2022-02-18,2046-10-10,543474.63,0,5.3524,A,727,642823.26,0.0,A. Sharma
LN-0001167,CUST-001082,Mohammed Wilson,MTG-FIX,Fixed Rate Mortgage,NS,BR-022,2019-04-14,2043-12-04,584050.69,0,5.3218,B,598,820319.32,0.0,I. Lopez
LN-0001168,CUST-003011,margaret patel,MTG-VAR,Variable Rate Mortgage,ON,BR-017,2019-09-11,2044-05-02,487423.3,370224.47,5.0933,BBB,704,852125.78,43.45,D. Patel
LN-0001169,CUST-002467,Thomas Martin,PL-SEC,Secured Personal Loan,ON,BR-023,2020-12-30,2025-12-04,37826.97,3356.24,7.3286,AAA,791,0,0,G. Brown
LN-0001170,CUST-001263,Wei Garcia,PL-UNSEC,Unsecured Personal Loan,QC,BR-024,2019-12-22,2023-12-01,18314.45,1569.58,9.5691,A,732,0,0,E. Martin
LN-0001171,CUST-001385,Elizabeth Patel,MTG-FIX,Fixed Rate Mortgage,AB,BR-023,2024-06-08,2049-01-28,648865.12,612616.88,5.1879,BBB,728,1026488.87,59.68,C. Williams
LN-0001172,CUST-001820,Ashley Davis,PL-UNSEC,Unsecured Personal Loan,BC,BR-005,2024-11-08,2028-10-18,21911.86,15783.14,9.633,BBB,727,0,0,G. Brown
LN-0001173,CUST-000990,Richard Sharma,MTG-FIX,Fixed Rate Mortgage,BC,BR-007,2024-04-07,2048-11-27,377967.21,342293.95,6.3148,BBB,708,521879.74,65.59,B. Chen
LN-0001174,CUST-000735,Raj Kim,MTG-VAR,Variable Rate Mortgage,ON,BR-021,2020-02-13,2044-10-04,312532.46,245708.84,6.6906,BBB,710,352479.67,69.71,J. Taylor
LN-0001175,CUST-001323,Mary Patel,HELOC,Home Equity Line of Credit,AB,BR-004,2023-07-07,2033-05-15,156581.0,122442.46,6.8108,A,719,261154.61,46.89,H. Singh
LN-0001176,CUST-003318,Patricia Wilson,PL-UNSEC,Unsecured Personal Loan,ON,BR-006,2025-05-07,2029-04-16,7091.34,6828.96,13.802,CCC,542,0,0,D. Patel
LN-0001177,CUST-000940,Patricia Rodriguez,PL-UNSEC,Unsecured Personal Loan,AB,BR-013,2019-07-21,2023-06-30,31707.2,3264.0,10.0746,CCC,574,0,0,A. Sharma
LN-0001178,CUST-001217,James Ali,PL-SEC,Secured Personal Loan,BC,BR-022,2024-06-11,2029-05-16,35105.11,25378.77,8.1456,AA,770,0,0,D. Patel
LN-0001179,CUST-002268,Amara Johnson,MTG-FIX,Fixed Rate Mortgage,QC,BR-012,2024-09-14,2049-05-06,649181.56,558822.06,5.8279,AA,774,1134654.8,49.25,H. Singh
LN-0001180,CUST-002804,Sandra Anderson,MTG-VAR,Variable Rate Mortgage,BC,BR-009,2019-10-03,2044-05-24,320972.46,0,5.8562,BB,669,368337.24,0.0,F. Kim
LN-0001181,CUST-000149,Sarah Garcia,MTG-FIX,Fixed Rate Mortgage,SK,BR-014,2021-05-16,2046-01-05,513654.23,402617.76,5.4017,AA,750,615950.55,65.37,B. Chen
LN-0001182,CUST-003523,Wei Thomas,STUDENT,Student Loan,AB,BR-018,2024-07-25,2034-06-03,10285.17,7927.78,6.5514,AA,798,0,0,E. Martin
LN-0001183,CUST-001519,William Thomas,AUTO,Auto Loan,BC,BR-021,2024-04-27,2030-03-27,24015.26,0,6.0774,AAA,841,0,0,H. Singh
LN-0001184,CUST-002530,Joseph Brown,MTG-VAR,Variable Rate Mortgage,QC,BR-020,2025-06-20,2050-02-09,678300.84,635815.88,6.0695,BBB,710,772913.77,82.26,F. Kim
LN-0001185,CUST-000568,Ashley Sharma,MTG-FIX,Fixed Rate Mortgage,QC,BR-001,2024-09-30,2049-05-22,570479.44,536762.81,6.0713,A,720,963049.08,55.74,E. Martin
LN-0001186,CUST-003804,Wei Martinez,PL-UNSEC,Unsecured Personal Loan,BC,BR-010,2025-04-25,2029-04-04,23122.77,19089.76,13.697,A,736,0,0,F. Kim
LN-0001187,CUST-003495,Robert Rodriguez,AUTO,Auto Loan,QC,BR-011,2024-01-09,2029-12-08,48550.58,35986.65,8.7318,BBB,692,0,0,H. Singh
LN-0001188,CUST-000901,Ashley Jones,MTG-FIX,Fixed Rate Mortgage,BC,BR-019,2024-04-10,2048-11-30,239425.89,209446.06,5.6777,A,739,339860.52,61.63,F. Kim
LN-0001189,CUST-001691,MOHAMMED MARTINEZ,PL-SEC,Secured Personal Loan,ON,BR-008,2024-03-23,2029-02-25,37355.71,24304.04,7.8962,A,753,0,0,A. Sharma
LN-0001190,CUST-003561,jessica martinez,STUDENT,Student Loan,MB,BR-011,04/11/2025,2035-02-18,51227.28,0,6.6721,BBB,712,0,0,G. Brown
LN-0001191,CUST-002004,Jessica Sharma,PL-UNSEC,Unsecured Personal Loan,MB,BR-023,2021-06-25,2025-06-04,12143.92,1049.96,10.1731,B,606,0,0,F. Kim
LN-0001192,CUST-001404,Elizabeth Davis,STUDENT,Student Loan,ON,BR-002,2025-06-12,2035-04-21,53450.46,47167.19,7.0698,BBB,705,0,0,I. Lopez
LN-0001193,CUST-002209,David Davis,AUTO,Auto Loan,BC,BR-006,2021-06-14,2027-05-14,74241.27,20385.9,7.8415,AA,809,0,0,C. Williams
LN-0001194,CUST-002849,Joseph Martinez,MTG-FIX,Fixed Rate Mortgage,ON,BR-021,2020-06-12,2045-02-01,142842.76,115062.12,4.8467,B,627,168432.95,68.31,F. Kim
LN-0001195,CUST-002494,Priya Das,PL-SEC,Secured Personal Loan,BC,BR-003,2020-06-24,2025-05-29,43661.46,3924.67,7.6283,A,764,0,0,F. Kim
LN-0001196,CUST-002919,Wei Miller,MTG-FIX,Fixed Rate Mortgage,AB,BR-011,2020-08-02,2045-03-24,728067.2,503560.53,6.2493,BBB,724,1058669.9,47.57,G. Brown
LN-0001197,CUST-000564,Sarah Singh,AUTO,Auto Loan,AB,BR-012,2025-03-24,2031-02-21,71094.83,0,8.898,BB,680,0,0,I. Lopez
LN-0001198,CUST-001561,Fatima Garcia,AUTO,Auto Loan,ON,BR-022,2021-06-25,2027-05-25,15501.73,4340.16,6.2799,BBB,681,0,0,I. Lopez
LN-0001199,CUST-003406,Wei Santos,PL-SEC,Secured Personal Loan,ON,BR-018,2022-04-14,2027-03-19,13240.02,4070.57,9.0329,A,755,0,0,A. Sharma
LN-0001200,CUST-000735,Raj Thomas,PL-UNSEC,Unsecured Personal Loan,ON,BR-010,2022-07-09,2026-06-18,25454.94,4940.85,14.3317,BB,676,0,0,C. Williams
LN-0001201,CUST-002297,Mohammed Wilson,MTG-FIX,Fixed Rate Mortgage,ON,BR-011,2022-07-28,2047-03-19,140911.75,124286.54,4.9568,CCC,572,188970.91,65.77,B. Chen
LN-0001202,CUST-003288,David Miller,MTG-FIX,Fixed Rate Mortgage,QC,BR-007,2020-10-15,2045-06-06,239279.23,201267.38,4.767,BB,621,400766.0,50.22,H. Singh
LN-0001203,CUST-000088,Yuki Ahmed,LOC,Line of Credit,ON,BR-014,2024-04-02,2029-03-07,24843.79,15486.99,11.1703,A,762,0,0,D. Patel
LN-0001204,CUST-001891,Sarah Sharma,MTG-FIX,Fixed Rate Mortgage,BC,BR-016,2022-07-15,2047-03-06,274386.42,211896.4,5.9968,BBB,730,316759.67,66.9,I. Lopez
LN-0001205,CUST-001339,William Martinez,MTG-FIX,Fixed Rate Mortgage,ON,BR-002,2020-06-23,2045-02-12,132666.7,0,5.5804,A,739,165586.08,0.0,I. Lopez
LN-0001206,CUST-004057,Margaret Sharma,LOC,Line of Credit,ON,BR-009,2021-11-26,2026-10-31,34724.92,8165.57,10.2323,BB,664,0,0,D. Patel
LN-0001207,CUST-001263,Amara Patel,HELOC,Home Equity Line of Credit,AB,BR-005,2021-01-19,2030-11-28,279556.31,0,6.1251,BB,675,320528.0,0.0,D. Patel
LN-0001208,CUST-001208,Jessica Taylor,MTG-VAR,Variable Rate Mortgage,MB,BR-008,2019-06-14,2044-02-03,581598.67,429457.95,6.1699,AA,766,668350.32,64.26,E. Martin
LN-0001209,CUST-002840,Fatima Santos,AUTO,Auto Loan,BC,BR-024,2021-02-02,2027-01-02,16482.43,3894.6,5.7959,BB,635,0,0,E. Martin
LN-0001210,CUST-002888,David Martin,AUTO,Auto Loan,AB,BR-020,2024-02-05,2030-01-04,65578.75,45597.17,8.5203,B,579,0,0,J. Taylor
LN-0001211,CUST-003723,Barbara Garcia,AUTO,Auto Loan,AB,BR-001,2020-03-24,2026-02-21,42109.46,3698.98,6.1043,AA,785,0,0,G. Brown
LN-0001212,CUST-000013,Joseph Miller,MTG-VAR,Variable Rate Mortgage,ON,BR-010,2023-03-24,2047-11-13,507476.32,412437.7,6.3702,AA,762,627278.12,65.75,F. Kim
LN-0001213,CUST-000085,Donna Lee,MTG-VAR,Variable Rate Mortgage,BC,BR-022,2024-08-19,2049-04-10,604370.69,561527.22,5.9982,B,571,726796.84,77.26,E. Martin
LN-0001214,CUST-001311,Margaret Anderson,MTG-VAR,Variable Rate Mortgage,BC,BR-008,2022-07-06,2047-02-25,213679.89,176871.94,6.3637,A,750,273851.53,64.59,G. Brown
LN-0001215,CUST-001097,Mary Patel,MTG-VAR,Variable Rate Mortgage,BC,BR-012,2020-11-29,2045-07-21,196010.78,139313.25,5.7174,BBB,675,326893.87,42.62,H. Singh
LN-0001216,CUST-002588,Wei Davis,AUTO,Auto Loan,SK,BR-014,2019-10-20,2025-09-18,30967.72,3207.6,8.5264,AA,770,0,0,D. Patel
LN-0001217,CUST-004214,Mary Patel,MTG-FIX,Fixed Rate Mortgage,AB,BR-022,2020-12-06,2045-07-28,678667.7,538792.23,5.9454,BB,641,867710.75,62.09,E. Martin
LN-0001218,CUST-000527,Jennifer Garcia,AUTO,Auto Loan,ON,BR-005,2025-01-13,2030-12-13,59418.4,47997.51,5.6416,A,720,0,0,I. Lopez
LN-0001219,CUST-003289,Lisa Ali,MTG-FIX,Fixed Rate Mortgage,QC,BR-001,2022-04-27,2046-12-17,457953.26,345279.97,6.3234,BB,646,620932.6,55.61,I. Lopez
LN-0001220,CUST-004117,Raj Thomas,MTG-FIX,Fixed Rate Mortgage,AB,BR-021,2025-01-09,2049-08-31,140941.35,125061.29,5.1186,BBB,720,205485.77,60.86,D. Patel
LN-0001221,CUST-001060,Susan Martinez,AUTO,Auto Loan,ON,BR-022,2023-05-08,2029-04-06,51457.38,32031.48,6.4862,A,756,0,0,I. Lopez
LN-0001222,CUST-001778,Linda Martinez,MTG-FIX,Fixed Rate Mortgage,AB,BR-024,2020-08-16,2045-04-07,225331.97,152945.11,4.8866,BB,659,352893.15,43.34,F. Kim
LN-0001223,CUST-002275,David Patel,HELOC,Home Equity Line of Credit,BC,BR-006,2020-04-03,2030-02-10,49763.09,21073.12,8.1568,B,608,55796.51,37.77,H. Singh
LN-0001224,CUST-000045,Ashley Das,AUTO,Auto Loan,ON,BR-007,2021-06-17,2027-05-17,66886.92,16478.92,6.9779,BB,623,0,0,G. Brown
LN-0001225,CUST-000016,Ashley Jackson,PL-SEC,Secured Personal Loan,BC,BR-023,2020-01-30,2025-01-03,5173.2,473.52,10.159,AA,765,0,0,G. Brown
LN-0001226,CUST-002000,Thomas Garcia,MTG-FIX,Fixed Rate Mortgage,BC,BR-018,2025-05-01,2049-12-21,637114.46,590841.28,4.6249,BB,649,782023.13,75.55,J. Taylor
LN-0001227,CUST-000935,Wei Garcia,STUDENT,Student Loan,ON,BR-013,2023-04-28,2033-03-06,42024.62,28522.81,7.0897,B,591,0,0,D. Patel
LN-0001228,CUST-001249,David Kim,HELOC,Home Equity Line of Credit,ON,BR-018,2020-03-21,2030-01-28,25225.63,0,6.186,BBB,727,40106.69,0.0,E. Martin
LN-0001229,CUST-003951,Raj Wilson,PL-UNSEC,Unsecured Personal Loan,QC,BR-004,2024-03-03,2028-02-11,26326.71,14083.98,13.2341,A,770,0,0,I. Lopez
LN-0001230,CUST-000615,William Thomas,PL-SEC,Secured Personal Loan,BC,BR-020,2020-11-15,2025-10-20,5282.33,505.86,11.4943,BBB,719,0,0,I. Lopez
LN-0001231,CUST-004076,Barbara Chen,HELOC,Home Equity Line of Credit,BC,BR-022,2020-03-29,2030-02-05,121894.4,52917.21,7.4836,BBB,689,181260.94,29.19,H. Singh
LN-0001232,CUST-000772,William Hernandez,MTG-FIX,Fixed Rate Mortgage,AB,BR-015,2023-03-24,2047-11-13,358047.62,299933.7,6.4067,BB,642,476658.86,62.92,E. Martin
LN-0001233,CUST-001119,Mary Thomas,MTG-FIX,Fixed Rate Mortgage,AB,BR-009,10/27/2020,2045-06-18,340400.01,247357.73,4.947,BBB,698,421099.03,58.74,E. Martin
LN-0001234,CUST-003747,Lisa Kim,AUTO,Auto Loan,ON,BR-022,2022-06-01,2028-04-30,14090.39,6174.21,7.0326,BBB,720,0,0,J. Taylor
LN-0001235,CUST-002368,Carlos Moore,HELOC,Home Equity Line of Credit,BC,BR-021,2022-03-10,2032-01-17,136547.73,84081.91,6.1882,BBB,696,191857.27,43.83,E. Martin
LN-0001236,CUST-004217,Wei Ali,MTG-VAR,Variable Rate Mortgage,ON,BR-001,2020-03-13,2044-11-02,698344.9,525304.78,5.5859,BBB,720,916794.22,57.3,B. Chen
LN-0001237,CUST-001468,Karen Jackson,MTG-VAR,Variable Rate Mortgage,ON,BR-009,2020-11-02,2045-06-24,339082.95,233860.35,6.9224,BB,623,609502.55,38.37,A. Sharma
LN-0001238,CUST-001942,Amara Rodriguez,MTG-VAR,Variable Rate Mortgage,ON,BR-024,2025-01-19,2049-09-10,443880.64,425489.09,5.3799,A,762,600406.67,70.87,H. Singh
LN-0001239,CUST-002826,Priya Nguyen,STUDENT,Student Loan,BC,BR-022,2019-03-01,2029-01-07,13215.75,4527.78,7.3605,A,712,0,0,D. Patel
LN-0001240,CUST-003591,Nancy Anderson,HELOC,Home Equity Line of Credit,AB,BR-015,2021-04-12,2031-02-19,29754.03,15209.35,8.4206,B,606,48219.52,31.54,A. Sharma
LN-0001241,CUST-001672,Mohammed Lopez,AUTO,Auto Loan,BC,BR-023,2019-03-21,2025-02-17,52485.8,4631.34,7.3579,BBB,710,0,0,I. Lopez
LN-0001242,CUST-003284,Donna Garcia,MTG-FIX,Fixed Rate Mortgage,ON,BR-010,2021-10-29,2046-06-20,192068.69,139211.13,5.6906,B,597,257630.8,54.04,H. Singh
LN-0001243,CUST-001510,Barbara Brown,STUDENT,Student Loan,ON,BR-020,2022-08-18,2032-06-26,55058.87,35692.24,6.1395,BB,631,0,0,D. Patel
LN-0001244,CUST-002668,DONNA LEE,MTG-FIX,Fixed Rate Mortgage,ON,BR-008,2022-04-22,2046-12-12,407703.78,334393.94,4.5588,B,588,516304.9,64.77,A. Sharma
LN-0001245,CUST-001788,David Garcia,AUTO,Auto Loan,ON,BR-023,2021-08-07,2027-07-07,44734.54,13230.46,6.5939,AA,772,0,0,E. Martin
LN-0001246,CUST-001173,Carlos Taylor,PL-UNSEC,Unsecured Personal Loan,MB,BR-006,2023-06-04,2027-05-14,6214.95,2323.42,9.7014,AA,799,0,0,B. Chen
LN-0001247,CUST-002837,William Singh,HELOC,Home Equity Line of Credit,ON,BR-011,2022-11-20,2032-09-28,177813.39,116685.65,7.7809,BBB,689,291684.37,40.0,D. Patel
LN-0001248,CUST-002117,Yuki Thomas,MTG-FIX,Fixed Rate Mortgage,ON,BR-010,2019-12-11,2044-08-01,414038.67,328411.16,4.6095,BBB,689,544966.83,60.26,J. Taylor
LN-0001249,CUST-000976,Ashley Martin,MTG-VAR,Variable Rate Mortgage,ON,BR-010,2020-08-01,2045-03-23,278537.87,220261.55,6.7477,A,760,329460.4,66.86,H. Singh
LN-0001250,CUST-003452,Jennifer Ahmed,PL-SEC,Secured Personal Loan,NB,BR-003,2021-04-12,2026-03-17,6649.12,692.86,8.1568,BBB,683,0,0,H. Singh
LN-0001251,CUST-000560,Ashley Santos,PL-SEC,Secured Personal Loan,ON,BR-006,2021-01-16,2025-12-21,24220.58,0,7.1872,BBB,728,0,0,H. Singh
LN-0001252,CUST-001743,Margaret Chen,HELOC,Home Equity Line of Credit,BC,BR-008,11/16/2023,2033-09-24,75587.48,56436.1,7.7107,AAA,810,89866.74,62.8,B. Chen
LN-0001253,CUST-003627,Priya Das,HELOC,Home Equity Line of Credit,QC,BR-006,2025-05-01,2035-03-10,262456.17,250221.91,6.8906,BBB,675,325092.68,76.97,D. Patel
LN-0001254,CUST-002147,Sandra Johnson,AUTO,Auto Loan,ON,BR-020,2021-07-08,2027-06-07,23643.51,6820.39,6.8862,B,597,0,0,G. Brown
LN-0001255,CUST-002789,Richard Brown,AUTO,Auto Loan,AB,BR-023,2019-07-17,2025-06-15,44597.29,4218.63,7.4394,AAA,849,0,0,A. Sharma
LN-0001256,CUST-003751,Donna Thomas,MTG-FIX,Fixed Rate Mortgage,AB,BR-006,2022-03-23,2046-11-12,219140.83,170674.35,5.0896,BBB,718,249390.08,68.44,B. Chen
LN-0001257,CUST-001176,Michael Thomas,AUTO,Auto Loan,MB,BR-024,2022-09-07,2028-08-06,51282.11,25425.15,7.4986,BB,631,0,0,J. Taylor
LN-0001258,CUST-002689,Lisa Das,AUTO,Auto Loan,QC,BR-009,2019-10-31,2025-09-29,63300.11,6064.72,6.5473,BBB,670,0,0,H. Singh
LN-0001259,CUST-001783,Mary Miller,LOC,Line of Credit,QC,BR-017,2021-04-24,2026-03-29,24145.43,2472.66,11.3027,BB,666,0,0,J. Taylor
LN-0001260,CUST-002758,James Ali,AUTO,Auto Loan,QC,BR-001,2019-12-02,2025-10-31,47577.95,4982.21,7.6341,BB,678,0,0,B. Chen
LN-0001261,CUST-002586,Elizabeth Jackson,PL-SEC,Secured Personal Loan,AB,BR-014,2025-06-04,2030-05-09,33362.38,0,7.8346,B,593,0,0,E. Martin
LN-0001262,CUST-000098,Margaret Miller,LOC,Line of Credit,AB,BR-005,2020-01-02,2024-12-06,33260.19,3322.37,10.785,A,757,0,0,D. Patel
LN-0001263,CUST-001102,Margaret Lopez,PL-SEC,Secured Personal Loan,ON,BR-004,2021-09-14,2026-08-19,40426.92,7112.96,7.3991,BB,639,0,0,I. Lopez
LN-0001264,CUST-002453,Susan Singh,MTG-FIX,Fixed Rate Mortgage,BC,BR-015,2022-09-05,2047-04-27,678446.25,608716.57,6.0952,BBB,673,790949.42,76.96,F. Kim
LN-0001265,CUST-003285,Jessica Miller,MTG-FIX,Fixed Rate Mortgage,ON,BR-012,2024-12-14,2049-08-05,447332.54,404133.4,5.2582,A,732,614147.25,65.8,E. Martin
LN-0001266,CUST-002018,Jennifer Patel,MTG-FIX,Fixed Rate Mortgage,AB,BR-011,2025-02-08,2049-09-30,325229.99,317903.07,6.2476,BB,638,459606.55,69.17,F. Kim
LN-0001267,CUST-000349,William Sharma,LOC,Line of Credit,QC,BR-017,2021-01-31,2026-01-05,21068.08,1839.53,11.4493,A,753,0,0,J. Taylor
LN-0001268,CUST-002417,Barbara Moore,LOC,Line of Credit,BC,BR-003,2020-10-10,2025-09-14,29511.6,2960.43,9.6091,AA,765,0,0,I. Lopez
LN-0001269,CUST-002455,Fatima Sharma,MTG-VAR,Variable Rate Mortgage,ON,BR-009,2023-08-16,2048-04-06,145926.04,130427.39,6.7866,AA,763,218724.99,59.63,C. Williams
LN-0001270,CUST-004171,David Rodriguez,MTG-FIX,Fixed Rate Mortgage,ON,BR-021,2025-04-13,2049-12-03,482804.06,497113.46,4.7707,AA,763,691917.18,71.85,H. Singh
LN-0001271,CUST-000030,Barbara Garcia,MTG-VAR,Variable Rate Mortgage,ON,BR-017,2021-07-30,2046-03-21,455186.6,393031.34,6.5885,AA,781,658978.09,59.64,I. Lopez
LN-0001272,CUST-003717,William Ahmed,AUTO,Auto Loan,MB,BR-016,2022-01-09,2027-12-09,66625.97,23528.23,8.1404,B,617,0,0,A. Sharma
LN-0001273,CUST-000288,Joseph Martinez,MTG-FIX,Fixed Rate Mortgage,ON,BR-007,2023-10-07,2048-05-28,664230.87,641760.17,6.4197,AA,796,812034.74,79.03,B. Chen
LN-0001274,CUST-003891,Yuki Smith,AUTO,Auto Loan,QC,BR-009,2021-04-21,2027-03-21,45644.49,11954.36,7.0512,B,588,0,0,F. Kim
LN-0001275,CUST-001092,Ashley Rodriguez,MTG-FIX,Fixed Rate Mortgage,AB,BR-006,2020-04-06,2044-11-26,759455.7,564737.78,5.1982,BBB,704,1277038.51,44.22,F. Kim
LN-0001276,CUST-002290,Michael Smith,STUDENT,Student Loan,SK,BR-002,2021-08-10,2031-06-19,54194.13,31704.47,6.1392,AA,767,0,0,B. Chen
LN-0001277,CUST-003955,Lisa Brown,PL-SEC,Secured Personal Loan,BC,BR-021,2020-02-13,2025-01-17,30426.18,2812.13,7.7978,BBB,673,0,0,F. Kim
LN-0001278,CUST-003334,Susan Garcia,LOC,Line of Credit,ON,BR-006,2019-04-26,2024-03-30,31432.18,0,11.1769,A,769,0,0,F. Kim
LN-0001279,CUST-000423,Robert Miller,MTG-VAR,Variable Rate Mortgage,NB,BR-010,2021-01-29,2045-09-20,273767.56,229027.26,5.53,BB,626,465782.15,49.17,E. Martin
LN-0001280,CUST-002747,Jessica Wilson,MTG-VAR,Variable Rate Mortgage,BC,BR-014,2024-04-29,2048-12-19,107199.52,95253.96,6.0923,BBB,672,191042.51,49.86,H. Singh
LN-0001281,CUST-001994,William Hernandez,PL-SEC,Secured Personal Loan,ON,BR-019,2025-02-05,2030-01-10,31252.66,26064.84,7.0499,A,741,0,0,C. Williams
LN-0001282,CUST-003119,Robert Chen,STUDENT,Student Loan,ON,BR-017,2020-01-02,2029-11-10,15422.86,6433.52,6.7254,BBB,704,0,0,B. Chen
LN-0001283,CUST-000909,Richard Jackson,HELOC,Home Equity Line of Credit,ON,BR-003,2020-05-06,2030-03-15,31861.72,13384.84,8.0591,A,717,35418.53,37.79,C. Williams
LN-0001284,CUST-003255,James Jones,HELOC,Home Equity Line of Credit,ON,BR-011,2019-08-09,2029-06-17,295393.86,101725.15,6.3617,A,719,507118.24,20.06,J. Taylor
LN-0001285,CUST-001497,Fatima Patel,MTG-FIX,Fixed Rate Mortgage,SK,BR-021,2019-03-11,2043-10-31,508338.73,380194.72,5.1102,A,749,911146.01,41.73,C. Williams
LN-0001286,CUST-002942,Ashley Brown,MTG-VAR,Variable Rate Mortgage,ON,BR-013,2019-11-20,2044-07-11,490927.41,341916.14,6.2054,B,630,731928.65,46.71,J. Taylor
LN-0001287,CUST-003389,Sarah Taylor,MTG-FIX,Fixed Rate Mortgage,ON,BR-018,2025-01-08,2049-08-30,507009.53,436515.75,6.1832,BBB,716,665080.9,65.63,A. Sharma
LN-0001288,CUST-004188,Thomas Thomas,HELOC,Home Equity Line of Credit,MB,BR-022,2020-06-03,2030-04-12,83820.82,33789.09,6.9484,CCC,549,130850.17,25.82,C. Williams
LN-0001289,CUST-001652,Wei Lee,AUTO,Auto Loan,ON,BR-024,2024-07-02,2030-06-01,28952.43,20363.24,8.4623,BBB,706,0,0,G. Brown
LN-0001290,CUST-003361,Margaret Rodriguez,AUTO,Auto Loan,QC,BR-014,2022-02-15,2028-01-15,45121.61,16355.26,7.2845,BB,656,0,0,B. Chen
LN-0001291,CUST-001706,Susan Smith,MTG-FIX,Fixed Rate Mortgage,AB,BR-002,2020-11-12,2045-07-04,239511.3,190377.26,5.9537,AAA,811,435062.55,43.76,F. Kim
LN-0001292,CUST-000738,Linda Rodriguez,MTG-FIX,Fixed Rate Mortgage,BC,BR-004,07/10/2023,2048-02-29,417405.92,370542.59,5.6875,A,759,557399.74,66.48,H. Singh
LN-0001293,CUST-003767,Robert Wilson,HELOC,Home Equity Line of Credit,ON,BR-001,2020-01-14,2029-11-22,130732.85,54663.82,7.8824,BBB,682,149096.03,36.66,H. Singh
LN-0001294,CUST-000189,Karen Kim,AUTO,Auto Loan,QC,BR-008,2019-12-03,2025-11-01,71282.18,6839.69,8.5331,A,713,0,0,D. Patel
LN-0001295,CUST-002123,Sandra Moore,MTG-FIX,Fixed Rate Mortgage,ON,BR-005,2023-12-31,2048-08-21,157737.35,150939.47,4.6922,AA,791,232211.53,65.0,G. Brown
LN-0001296,CUST-002276,Fatima Anderson,PL-UNSEC,Unsecured Personal Loan,NS,BR-001,2021-02-13,2025-01-23,22985.43,2259.34,13.732,A,725,0,0,F. Kim
LN-0001297,CUST-001131,Karen Ali,HELOC,Home Equity Line of Credit,ON,BR-021,2022-03-06,2032-01-13,185051.28,122218.76,7.7601,BBB,676,324369.07,37.68,H. Singh
LN-0001298,CUST-002368,James Jones,PL-SEC,Secured Personal Loan,QC,BR-013,2020-01-11,2024-12-15,35992.32,3158.52,7.761,BB,669,0,0,F. Kim
LN-0001299,CUST-001821,Ashley Thomas,MTG-FIX,Fixed Rate Mortgage,BC,BR-001,2021-12-09,2046-07-31,582179.02,466167.46,6.3097,BBB,696,883360.17,52.77,F. Kim
LN-0001300,CUST-002682,Ashley Martin,MTG-FIX,Fixed Rate Mortgage,ON,BR-001,2025-04-12,2049-12-02,765292.44,690251.16,5.6033,BBB,674,993990.04,69.44,C. Williams
LN-0001301,CUST-001175,Carlos Williams,MTG-VAR,Variable Rate Mortgage,MB,BR-001,2019-09-07,2044-04-28,378788.96,246944.05,5.3458,A,718,507389.21,48.67,G. Brown
LN-0001302,CUST-003066,James Taylor,MTG-FIX,Fixed Rate Mortgage,MB,BR-024,2020-06-04,2045-01-24,497458.81,381988.5,6.4804,B,611,574063.38,66.54,F. Kim
LN-0001303,CUST-002457,Priya Sharma,HELOC,Home Equity Line of Credit,QC,BR-001,2021-11-25,2031-10-04,110815.55,71480.43,7.8135,A,736,123726.19,57.77,G. Brown
LN-0001304,CUST-003358,RICHARD GARCIA,MTG-FIX,Fixed Rate Mortgage,ON,BR-011,2021-04-19,2045-12-09,774827.21,649579.48,5.1183,A,736,1338040.72,48.55,E. Martin
LN-0001305,CUST-003279,Elizabeth Ahmed,PL-UNSEC,Unsecured Personal Loan,QC,BR-005,2021-01-20,2024-12-30,15009.96,1428.76,14.9146,AA,794,0,0,D. Patel
